"Date","MSCI_World","Energies_Renouvelables","Immobilier"
2019-03-29,56.5499992370605,441.340515136719,2080.32397460938
2019-04-04,56.75,444.388244628906,2080.82250976562
2019-04-11,57.0499992370605,448.385528564453,2045.39770507812
2019-04-18,57.2599983215332,451.982940673828,2076.08251953125
2019-04-25,57.1199989318848,445.987121582031,2063.85888671875
2019-05-02,55.689998626709,439.641662597656,2035.91772460938
2019-05-09,56.5499992370605,451.183532714844,2120.48779296875
2019-05-16,55.2999992370605,450.5146484375,2117.41845703125
2019-05-23,54.8499984741211,456.91064453125,2102.44946289062
2019-05-30,55.8199996948242,462.806915283203,2119.41381835938
2019-06-06,56.7299995422363,474.19970703125,2134.63305664062
2019-06-13,57.8300018310547,484.792999267578,2172.55541992188
2019-06-20,57.5,477.697479248047,2107.6884765625
2019-06-27,58.9500007629395,499.733520507812,2202.24462890625
2019-07-04,58.6599998474121,501.307556152344,2197.25512695312
2019-07-11,58.2200012207031,499.783508300781,2191.26733398438
2019-07-18,58.7599983215332,498.184509277344,2176.29833984375
2019-07-25,58.6199989318848,523.293640136719,2220.70751953125
2019-08-01,56.9799995422363,520.545349121094,2233.68041992188
2019-08-08,55.4000015258789,506.429260253906,2219.458984375
2019-08-15,56.6699981689453,516.797729492188,2206.48608398438
2019-08-22,56.8899993896484,514.049438476562,2230.13891601562
2019-08-29,58.0800018310547,523.293640136719,2230.63793945312
2019-09-05,58.7999992370605,521.794494628906,2230.13891601562
2019-09-12,59.0499992370605,527.665771484375,2219.15942382812
2019-09-19,58.1500015258789,519.920715332031,2251.09741210938
2019-09-26,56.6599998474121,501.057739257812,2244.6103515625
2019-10-03,57.6300010681152,518.796508789062,2268.06420898438
2019-10-10,58.8499984741211,493.187683105469,2207.18334960938
2019-10-17,59.2900009155273,493.487457275391,2232.3837890625
2019-10-24,59.5099983215332,477.547576904297,2207.68212890625
2019-11-01,60.7799987792969,478.496948242188,2191.96240234375
2019-11-08,60.560001373291,474.299652099609,2148.04956054688
2019-11-15,60.7099990844727,469.05322265625,2153.6689453125
2019-11-22,61.6199989318848,486.144317626953,2185.6083984375
2019-11-29,60.9300003051758,484.844970703125,2121.72998046875
2019-12-06,61.8400001525879,493.340515136719,2093.78295898438
2019-12-13,62.6800003051758,511.980590820312,2120.23168945312
2019-12-20,63.060001373291,520.601196289062,2139.6953125
2019-12-27,63.3800010681152,518.477233886719,2129.71459960938
2020-01-03,63.7900009155273,529.721374511719,2130.462890625
2020-01-10,64.379997253418,543.089477539062,2187.10595703125
2020-01-17,64.2600021362305,543.9638671875,2186.60717773438
2020-01-24,63.2700004577637,538.216857910156,2170.8857421875
2020-01-31,64.8199996948242,573.948059082031,2209.31420898438
2020-02-07,65.2900009155273,586.69140625,2207.56689453125
2020-02-14,64.6100006103516,625.920837402344,2236.904296875
2020-02-21,59.4799995422363,563.45361328125,2105.14624023438
2020-02-28,59.4199981689453,584.692443847656,2109.6376953125
2020-03-06,47.6699981689453,427.774932861328,1738.81677246094
2020-03-13,45.4099998474121,419.779235839844,1490.271484375
2020-03-20,50.1800003051758,482.995971679688,1647.73327636719
2020-03-27,48.3600006103516,439.468872070312,1501.75048828125
2020-04-02,53.1800003051758,488.043273925781,1753.29016113281
2020-04-09,52.7299995422363,475.749755859375,1637.75170898438
2020-04-16,53.6699981689453,484.595153808594,1639.74792480469
2020-04-23,55.2799987792969,494.989685058594,1686.41259765625
2020-04-30,54.8499984741211,503.110382080078,1680.42333984375
2020-05-07,53.2400016784668,498.837585449219,1549.41333007812
2020-05-14,55.939998626709,532.496704101562,1643.91711425781
2020-05-21,58.3199996948242,555.235900878906,1730.51794433594
2020-05-28,60.0200004577637,562.607482910156,1801.89514160156
2020-06-04,59.2099990844727,546.739990234375,1736.75720214844
2020-06-11,59.8400001525879,568.979370117188,1817.11889648438
2020-06-18,58.7200012207031,565.730834960938,1727.0244140625
2020-06-25,60.5499992370605,596.466247558594,1792.16174316406
2020-07-02,60.2700004577637,611.209228515625,1700.81921386719
2020-07-09,61.810001373291,641.944580078125,1721.28393554688
2020-07-16,63.1199989318848,672.43017578125,1718.2890625
2020-07-23,62.1699981689453,636.447265625,1713.2978515625
2020-07-30,63.5900001525879,682.925170898438,1716.29260253906
2020-08-06,64.879997253418,716.659118652344,1728.27209472656
2020-08-13,64.6800003051758,716.159240722656,1704.6982421875
2020-08-20,66.4000015258789,734.900451660156,1717.42724609375
2020-08-27,65.9899978637695,708.412963867188,1718.42553710938
2020-09-03,65.1399993896484,733.90087890625,1752.61962890625
2020-09-10,64.8000030517578,740.14794921875,1772.08752441406
2020-09-17,62.4700012207031,741.89697265625,1676.99365234375
2020-09-24,64.7600021362305,843.098876953125,1722.91821289062
2020-10-01,65.7200012207031,949.048461914062,1770.58996582031
2020-10-08,65.9300003051758,919.312744140625,1739.89038085938
2020-10-15,65.5500030517578,873.084716796875,1697.95922851562
2020-10-22,62.8899993896484,872.085144042969,1650.28747558594
2020-10-30,67.1500015258789,930.307434082031,1721.91979980469
2020-11-06,68.5299987792969,958.294067382812,1802.2880859375
2020-11-13,69.0199966430664,940.583618164062,1806.88586425781
2020-11-20,70.5100021362305,998.807922363281,1816.86999511719
2020-11-27,71.5,985.31396484375,1804.88891601562
2020-12-04,71.6399993896484,1008.05383300781,1822.86071777344
2020-12-11,72.7399978637695,1070.02648925781,1820.36450195312
2020-12-18,72.4300003051758,1179.47802734375,1789.41369628906
2020-12-25,73.1500015258789,1190.97290039062,1804.63940429688
2021-01-01,74.5599975585938,1424.36962890625,1784.42150878906
2021-01-08,75,1358.39868164062,1791.41052246094
2021-01-15,75.3300018310547,1347.40368652344,1793.90637207031
2021-01-22,74.2300033569336,1261.44152832031,1814.37390136719
2021-01-29,75.0699996948242,1300.42443847656,1829.35034179688
2021-02-05,76.5599975585938,1293.92736816406,1836.08923339844
