"","IWDA.L.Open","IWDA.L.High","IWDA.L.Low","IWDA.L.Close","IWDA.L.Volume","IWDA.L.Adjusted"
"2021-01-08",75,75.0599975585938,74.0999984741211,75,1400347,75
"2021-01-15",74.4300003051758,75.7099990844727,73.5999984741211,75.3300018310547,2037141,75.3300018310547
"2021-01-22",75.0800018310547,75.5,72.4000015258789,74.2300033569336,2489588,74.2300033569336
"2021-01-29",72.8899993896484,75.0999984741211,72.6600036621094,75.0699996948242,1952930,75.0699996948242
"2021-02-05",75.4199981689453,76.7699966430664,75.379997253418,76.5599975585938,1732294,76.5599975585938
"2021-02-12",76.3300018310547,77.7600021362305,75.9499969482422,76.2799987792969,1946388,76.2799987792969
"2021-02-19",76.5,77.1100006103516,74.7099990844727,76.129997253418,1783264,76.129997253418
"2021-02-26",74.6100006103516,76.1999969482422,74.0800018310547,74.6999969482422,3366638,74.6999969482422
"2021-03-05",73.4800033569336,76.8399963378906,72.9199981689453,76.8300018310547,1732893,76.8300018310547
"2021-03-12",76.4899978637695,77.4300003051758,76.129997253418,77.2099990844727,2278858,77.2099990844727
"2021-03-19",76.6800003051758,76.8899993896484,75.0100021362305,75.6999969482422,2550529,75.6999969482422
"2021-03-26",76.2900009155273,77.6800003051758,76.120002746582,77.6100006103516,2129536,77.6100006103516
"2021-04-01",77.6100006103516,80,77.6100006103516,79.0800018310547,1986027,79.0800018310547
"2021-04-08",79.3000030517578,80.6800003051758,79.1500015258789,80.4199981689453,1709174,80.4199981689453
"2021-04-15",80.4400024414062,80.9599990844727,79.5,80.6900024414062,1998437,80.6900024414062
"2021-04-22",80.0999984741211,81.4800033569336,80.0599975585938,81.0400009155273,1293101,81.0400009155273
"2021-04-29",81.0699996948242,81.0800018310547,79.5599975585938,80.5999984741211,3912092,80.5999984741211
"2021-05-06",81.0599975585938,81.9899978637695,77.9700012207031,79.4000015258789,2429214,79.4000015258789
"2021-05-13",80,81.1100006103516,78.9000015258789,80.8300018310547,1706729,80.8300018310547
"2021-05-20",80.9700012207031,81.879997253418,80.8300018310547,81.629997253418,1124696,81.629997253418
"2021-05-27",81.8399963378906,82.370002746582,81.2300033569336,81.6600036621094,2796922,81.6600036621094
"2021-06-03",81.9499969482422,82.7799987792969,81.4899978637695,82.5299987792969,1884466,82.5299987792969
"2021-06-10",82.6900024414062,83.2699966430664,81.9300003051758,82.4000015258789,2004775,82.4000015258789
"2021-06-17",82.3300018310547,82.9300003051758,80.7399978637695,82.8000030517578,1609154,82.8000030517578
"2021-06-24",82.9499969482422,83.3600006103516,82.6800003051758,83.0599975585938,1996976,83.0599975585938
"2021-07-01",83.2900009155273,83.8899993896484,82.3600006103516,82.8300018310547,2234226,82.8300018310547
"2021-07-08",83.1100006103516,84.4199981689453,83.1100006103516,83.7600021362305,859557,83.7600021362305
"2021-07-15",83.75,83.9300003051758,81.3499984741211,83.6600036621094,1729109,83.6600036621094
"2021-07-22",84.0699996948242,85.129997253418,84,85.0500030517578,1916535,85.0500030517578
"2021-07-29",84.25,85.2600021362305,84.1800003051758,85.2399978637695,1548290,85.2399978637695
"2021-08-05",85.3000030517578,85.6600036621094,85.0400009155273,85.5999984741211,668317,85.5999984741211
"2021-08-12",85.7900009155273,86.0100021362305,83.4700012207031,84.2699966430664,1539336,84.2699966430664
"2021-08-19",84.0500030517578,86.0699996948242,83.75,85.7799987792969,1954643,85.7799987792969
"2021-08-26",85.7799987792969,87.1900024414062,85.6100006103516,87.1900024414062,1292630,87.1900024414062
"2021-09-02",87.2900009155273,87.6699981689453,86.1500015258789,86.7399978637695,825201,86.7399978637695
"2021-09-09",86.9499969482422,86.9599990844727,85.5999984741211,85.7600021362305,633519,85.7600021362305
"2021-09-16",86.3099975585938,86.3300018310547,83.4700012207031,85.7300033569336,2123721,85.7300033569336
"2021-09-23",85.5100021362305,86.0299987792969,83.3600006103516,83.370002746582,1876115,83.370002746582
"2021-09-30",82.1699981689453,84.5299987792969,81.8199996948242,84.4499969482422,2194623,84.4499969482422
"2021-10-07",84.3899993896484,85.0199966430664,82.8000030517578,84.9899978637695,1662652,84.9899978637695
"2021-10-14",85.5199966430664,86.9100036621094,85.2600021362305,86.629997253418,889777,86.629997253418
"2021-10-21",86.9400024414062,87.7799987792969,86.7300033569336,87.6399993896484,1021973,87.6399993896484
"2021-10-28",87.2600021362305,89.0500030517578,87.0800018310547,88.8300018310547,2941038,88.8300018310547
"2021-11-05",88.9400024414062,89.5299987792969,88.3300018310547,88.5299987792969,2623832,88.5299987792969
"2021-11-12",88.4899978637695,89.370002746582,88.4400024414062,89.0199966430664,1042014,89.0199966430664
"2021-11-19",89.4000015258789,89.5,87.5999984741211,88.5299987792969,1360624,88.5299987792969
"2021-11-26",86.7799987792969,87.5899963378906,84.9000015258789,85.5800018310547,3411495,85.5800018310547
"2021-12-03",86.1500015258789,88.5100021362305,84.8399963378906,87.9599990844727,1207209,87.9599990844727
"2021-12-10",87.6100006103516,88.8600006103516,86.379997253418,88.0500030517578,4209456,88.0500030517578
"2021-12-17",87.1900024414062,88.7320022583008,85.0199966430664,88.6800003051758,2659303,88.6800003051758
"2021-12-24",88.5899963378906,89.9400024414062,88.5100021362305,89.8399963378906,858949,89.8399963378906
"2021-12-31",89.4000015258789,90.2699966430664,87.6800003051758,88.2099990844727,1143982,88.2099990844727
"2022-01-07",88.1999969482422,89.4499969482422,86.1800003051758,88.9499969482422,1708854,88.9499969482422
"2022-01-14",87.879997253418,88.9499969482422,85.620002746582,86.8300018310547,2132188,86.8300018310547
"2022-01-21",84.870002746582,85.0500030517578,80.9499969482422,82.9899978637695,3831414,82.9899978637695
"2022-01-28",82.129997253418,86.3899993896484,80.6800003051758,85.120002746582,3375293,85.120002746582
"2022-02-04",85.2900009155273,86.6999969482422,83.7900009155273,86.2099990844727,2226725,86.2099990844727
"2022-02-11",84.8000030517578,85.6100006103516,82.5999984741211,83.9499969482422,2612148,83.9499969482422
"2022-02-18",83.5699996948242,83.7900009155273,77.8199996948242,79.120002746582,4222594,79.120002746582
"2022-02-25",80.4899978637695,83.0800018310547,79.9899978637695,81.4700012207031,6105059,81.4700012207031
"2022-03-04",81.0500030517578,81.2799987792969,77.1270370483398,78.879997253418,3271668,78.879997253418
"2022-03-11",79.5800018310547,82.2699966430664,77.5400009155273,82.2699966430664,2180402,82.2699966430664
"2022-03-18",82.5999984741211,84.5299987792969,81.9800033569336,83.9199981689453,1801487,83.9199981689453
"2022-03-25",84.5,86.4400024414062,84.0500030517578,85.5800018310547,2306031,85.5800018310547
"2022-03-31",84.9800033569336,85.7699966430664,83.0800018310547,83.1500015258789,1961059,83.1500015258789
"2022-04-07",84.0899963378906,84.2799987792969,81.9300003051758,82.8000030517578,1204216,82.8000030517578
"2022-04-14",82.8000030517578,84.1600036621094,81.6699981689453,83.4100036621094,748517,83.4100036621094
"2022-04-21",81.879997253418,82.0800018310547,77.6999969482422,78.75,2000339,78.75
"2022-04-28",79.7799987792969,80.0500030517578,77.3000030517578,77.6399993896484,1410368,77.6399993896484
"2022-05-05",77.1600036621094,77.5,72.5199966430664,73.4899978637695,2446609,73.4899978637695
"2022-05-12",74.129997253418,76.5500030517578,72.879997253418,74.120002746582,1311376,74.120002746582
"2022-05-19",74.3600006103516,76.6100006103516,73.4400024414062,76.4899978637695,1314940,76.4899978637695
"2022-05-26",76.6999969482422,79.1699981689453,76.6100006103516,77.0599975585938,2154339,77.0599975585938
"2022-06-02",77.0599975585938,78.5999984741211,76.879997253418,76.9199981689453,1604374,76.9199981689453
"2022-06-09",75.9300003051758,75.9300003051758,69.1999969482422,69.4599990844727,1982123,69.4599990844727
"2022-06-16",69.5500030517578,71.3499984741211,68.8099975585938,70.8899993896484,2058031,70.8899993896484
"2022-06-23",71.5800018310547,73.9499969482422,70.25,71,1855636,71
"2022-06-30",70.4800033569336,72.5699996948242,70,72.4599990844727,1591494,72.4599990844727
"2022-07-07",72.5100021362305,73.0599975585938,69.3600006103516,69.9000015258789,1255168,69.9000015258789
"2022-07-14",70.5,74.0899963378906,70.3099975585938,74.0599975585938,1255182,74.0599975585938
"2022-07-21",74.2900009155273,75.4000015258789,73.3300018310547,75.379997253418,1471859,75.379997253418
"2022-07-28",76.4100036621094,77.4800033569336,75.9000015258789,77.0999984741211,906727,77.0999984741211
"2022-08-04",77.3600006103516,79.2099990844727,76.3000030517578,78.7399978637695,1124126,78.7399978637695
"2022-08-11",78.5400009155273,79.6900024414062,78.4700012207031,79.0599975585938,894248,79.0599975585938
"2022-08-18",78.5400009155273,78.7099990844727,76,76.9499969482422,775251,76.9499969482422
"2022-08-25",77.4400024414062,77.8000030517578,72.1399993896484,72.4599990844727,1812135,72.4599990844727
"2022-09-01",73.25,75.129997253418,71.879997253418,73.7799987792969,1388518,73.7799987792969
"2022-09-08",74.25,76.8199996948242,72.5999984741211,72.8000030517578,1109490,72.8000030517578
"2022-09-15",72.0100021362305,72.7600021362305,69.5299987792969,69.7300033569336,3087395,69.7300033569336
"2022-09-22",69.4800033569336,69.620002746582,66.25,67.3000030517578,3065089,67.3000030517578
"2022-09-29",67.5699996948242,70.5,66.4400024414062,69.8499984741211,3006830,69.8499984741211
"2022-10-06",69.0899963378906,69.6600036621094,64.8399963378906,67.1100006103516,2742039,67.1100006103516
"2022-10-13",68.370002746582,69.8000030517578,66.8899993896484,68.8499984741211,2752983,68.8499984741211
"2022-10-20",67.7099990844727,71.9599990844727,67.129997253418,71.2600021362305,1690065,71.2600021362305
"2022-10-27",70.1600036621094,72.5500030517578,68.6999969482422,69.4599990844727,1963932,69.4599990844727
"2022-11-04",69.4400024414062,73.6399993896484,69.4000015258789,73.6399993896484,1419080,73.6399993896484
"2022-11-11",74.8000030517578,76.1500015258789,73.5599975585938,73.8899993896484,1776671,73.8899993896484
"2022-11-18",74.4100036621094,76.2799987792969,74,76.1900024414062,2568828,76.1900024414062
"2022-11-25",76.2600021362305,77.5,74.5999984741211,77.0299987792969,2282846,77.0299987792969
"2022-12-02",76.9599990844727,77.6800003051758,74.2399978637695,75.0899963378906,6470907,75.0899963378906
"2022-12-09",75.4700012207031,77.9800033569336,74.0699996948242,74.0699996948242,1179420,74.0699996948242
"2022-12-16",73.9499969482422,74.2699966430664,72.25,72.6999969482422,2144552,72.6999969482422
"2022-12-23",73.0699996948242,73.5599975585938,72.4400024414062,73.5599975585938,1405221,73.5599975585938
"2022-12-30",73.2600021362305,74.1399993896484,72.9300003051758,72.9800033569336,1395979,72.9800033569336
"2023-01-06",73.1100006103516,76.8300018310547,72.8499984741211,76.2600021362305,2221833,76.2600021362305
"2023-01-13",76.6800003051758,77.629997253418,75.4400024414062,75.4400024414062,1667633,75.4400024414062
"2023-01-20",76.0100021362305,78.2200012207031,75.5999984741211,77.6999969482422,1428968,77.6999969482422
"2023-01-27",78.1100006103516,80.2699966430664,77.0400009155273,80.1900024414062,2382347,80.1900024414062
"2023-02-03",79.9499969482422,80.0199966430664,78.3000030517578,79.0800018310547,976467,79.0800018310547
"2023-02-10",78.4400024414062,80.0500030517578,77.7699966430664,79.0299987792969,4013698,79.0299987792969
"2023-02-17",78.129997253418,78.5,76.75,76.7600021362305,2037072,76.7600021362305
"2023-02-24",77.1100006103516,77.2900009155273,75.6800003051758,76.1399993896484,2168258,76.1399993896484
"2023-03-03",76.7300033569336,78.4300003051758,76.5999984741211,77.0100021362305,1295410,77.0100021362305
"2023-03-10",75.2900009155273,76.0400009155273,73.5699996948242,75.2600021362305,2708023,75.2600021362305
"2023-03-17",76.0299987792969,77.0199966430664,73.9199981689453,76.7900009155273,1646579,76.7900009155273
"2023-03-24",76.25,78.2900009155273,75,77.9599990844727,1242400,77.9599990844727
"2023-03-30",78.1600036621094,79.6600036621094,77.9599990844727,78.6500015258789,1099521,78.6500015258789
"2023-04-06",78.6500015258789,80.0500030517578,78.6500015258789,79.6999969482422,848352,79.6999969482422
"2023-04-13",80.0800018310547,80.5199966430664,79.5400009155273,79.8000030517578,2047425,79.8000030517578
"2023-04-20",79.6699981689453,80.0899963378906,78.6999969482422,79.25,920983,79.25
"2023-04-27",79.6500015258789,80.5899963378906,78.4800033569336,78.5999984741211,2347955,78.5999984741211
"2023-05-04",79.0400009155273,80.4300003051758,78.8499984741211,79.629997253418,837256,79.629997253418
"2023-05-11",79.9700012207031,80.4300003051758,79.3000030517578,80.3199996948242,922714,80.3199996948242
"2023-05-18",80.7600021362305,81.0299987792969,78.9400024414062,79.120002746582,1317283,79.120002746582
"2023-05-25",79.4899978637695,80.7699966430664,79.2099990844727,80.2399978637695,2247486,80.2399978637695
"2023-06-01",80.8000030517578,82,80.6800003051758,81.7699966430664,3199725,81.7699966430664
"2023-06-08",81.879997253418,84.0699996948242,81.7300033569336,84.0599975585938,1523654,84.0599975585938
"2023-06-15",84.370002746582,84.7900009155273,82.8399963378906,83.0400009155273,2050071,83.0400009155273
"2023-06-22",83,83.5,82.1999969482422,83.3000030517578,2041330,83.3000030517578
"2023-06-29",83.379997253418,84.5899963378906,82.6600036621094,82.7600021362305,1412033,82.7600021362305
"2023-07-06",83.3199996948242,85.7600021362305,82.7399978637695,85.6100006103516,2053414,85.6100006103516
"2023-07-13",85.7799987792969,86.8899993896484,85.4499969482422,86.4100036621094,1464155,86.4100036621094
"2023-07-20",86.2900009155273,87.5,86.0899963378906,87.1100006103516,1874952,87.1100006103516
"2023-07-27",86.4300003051758,87.2799987792969,84.6800003051758,85.0899963378906,2017195,85.0899963378906
"2023-08-03",85.3499984741211,85.8499984741211,84.4000015258789,85.4300003051758,2496023,85.4300003051758
"2023-08-10",84.870002746582,84.9700012207031,82.9800033569336,82.9899978637695,1668475,82.9899978637695
"2023-08-17",82.5500030517578,84.5699996948242,81.8499984741211,83.0899963378906,2033704,83.0899963378906
"2023-08-24",82.5599975585938,85.6500015258789,82.2399978637695,85.1600036621094,1259547,85.1600036621094
"2023-08-31",85.1800003051758,85.7399978637695,83.6100006103516,83.9700012207031,1007428,83.9700012207031
"2023-09-07",84.2099990844727,85.0500030517578,83.6699981689453,84.9700012207031,627126,84.9700012207031
"2023-09-14",85.379997253418,85.5,82.5699996948242,82.6500015258789,1964660,82.6500015258789
"2023-09-21",82.3000030517578,82.629997253418,80.7156982421875,81.5599975585938,1149990,81.5599975585938
"2023-09-28",81.7399978637695,82.2300033569336,79.2099990844727,80.0699996948242,1427291,80.0699996948242
"2023-10-05",80.3499984741211,83.370002746582,79.5800018310547,82.6500015258789,980554,82.6500015258789
"2023-10-12",82.2699966430664,82.6100006103516,80.8300018310547,81.129997253418,1420494,81.129997253418
"2023-10-19",80.3099975585938,80.5899963378906,78.2900009155273,78.5,1597320,78.5
"2023-10-26",78.5800018310547,81.4199981689453,78.0500030517578,81.3000030517578,2478682,81.3000030517578
"2023-11-03",81.6399993896484,82.9300003051758,81.4899978637695,82.7799987792969,1194763,82.7799987792969
"2023-11-10",82.1600036621094,85.3899993896484,81.8099975585938,84.6800003051758,1508423,84.6800003051758
"2023-11-17",85.0800018310547,86.1999969482422,85.0100021362305,86.120002746582,2237758,86.120002746582
"2023-11-24",86.0800018310547,86.6500015258789,85.75,86.0899963378906,1949360,86.0899963378906
"2023-12-01",86.4300003051758,87.0400009155273,86.1699981689453,86.6999969482422,2587123,86.6999969482422
"2023-12-08",86.75,89.7799987792969,86.4000015258789,89.5400009155273,1936717,89.5400009155273
"2023-12-15",89.7699966430664,90.4800033569336,89.2200012207031,89.8199996948242,2102258,89.8199996948242
"2023-12-22",90,91.2600021362305,89.9000015258789,90.9400024414062,867803,90.9400024414062
"2023-12-29",90.9899978637695,91.129997253418,89.0899963378906,89.6600036621094,1693296,89.6600036621094
"2024-01-05",88.9899978637695,91.0999984741211,88.4700012207031,89.870002746582,1785211,89.870002746582
"2024-01-12",90.4700012207031,91.1100006103516,89.0500030517578,89.8899993896484,1590924,89.8899993896484
"2024-01-19",90.3199996948242,92.2399978637695,90.0999984741211,91.9599990844727,1510922,91.9599990844727
"2024-01-26",91.6399993896484,92.879997253418,91.5999984741211,91.9100036621094,1933297,91.9100036621094
"2024-02-02",93.0199966430664,93.6500015258789,92.1900024414062,93.4300003051758,1818522,93.4300003051758
"2024-02-09",93.629997253418,94.4800033569336,92.620002746582,93.9400024414062,3050690,93.9400024414062
"2024-02-16",94.4700012207031,95.2399978637695,93.4800033569336,95.2099990844727,2108997,95.2099990844727
"2024-02-23",95.5299987792969,95.9400024414062,94.9800033569336,95.3000030517578,2140027,95.3000030517578
"2024-03-01",95.9400024414062,97.3000030517578,95.5599975585938,97.2099990844727,1882197,97.2099990844727
"2024-03-08",97.4199981689453,97.8899993896484,96.0999984741211,97.0699996948242,2159672,97.0699996948242
"2024-03-15",97.0100021362305,99.1999969482422,96.4300003051758,98.8499984741211,2172100,98.8499984741211
"2024-03-22",98.5199966430664,98.8499984741211,98.0299987792969,98.7600021362305,1311122,98.7600021362305
"2024-03-29",98.7600021362305,98.8899993896484,97.4700012207031,98.6999969482422,1485794,98.6999969482422
"2024-04-04",97.1699981689453,102.76000213623,96.4800033569336,96.8099975585938,1301662,96.8099975585938
"2024-04-11",97.6100006103516,97.6900024414062,94.1657028198242,94.8600006103516,1460588,94.8600006103516
"2024-04-18",93.7600021362305,95.9599990844727,93.6399993896484,94.5,1811361,94.5
"2024-04-25",95.8899993896484,96.4700012207031,94.4800033569336,95.129997253418,1170348,95.129997253418
"2024-05-02",95.9300003051758,98.2600021362305,95.8000030517578,98.1900024414062,2392196,98.1900024414062
"2024-05-09",98.5599975585938,100.419998168945,98.120002746582,100.370002746582,701353,100.370002746582
"2024-05-16",99.9599990844727,106.099998474121,99.7200012207031,100.01000213623,1062282,100.01000213623
"2024-05-23",99.2300033569336,100.309997558594,98.25,98.9700012207031,970110,98.9700012207031
"2024-05-30",98.6800003051758,100.879997253418,98.3600006103516,100.720001220703,1187932,100.720001220703
"2024-06-06",100.919998168945,101.930000305176,99.6800003051758,100.940002441406,1307337,100.940002441406
"2024-06-13",101.050003051758,102.25,100.230003356934,101.940002441406,970233,101.940002441406
"2024-06-20",101.610000610352,102.019996643066,101,101.5,1318771,101.5
"2024-06-27",102.019996643066,108.150001525879,101.069999694824,103.040000915527,1866639,103.040000915527
"2024-07-04",103.209999084473,105.029998779297,102.839996337891,104.160003662109,934963,104.160003662109
"2024-07-11",104.220001220703,111.419998168945,103.440002441406,103.51000213623,1991513,103.51000213623
"2024-07-18",103.389999389648,108.860000610352,100.550003051758,101.550003051758,2284492,101.550003051758
"2024-07-25",101.230003356934,107.830001831055,101.199996948242,101.839996337891,2064602,101.839996337891
"2024-08-01",100.360000610352,111.75,94.75,98.8899993896484,4305163,98.8899993896484
"2024-08-08",99.3199996948242,103.25,98.8499984741211,103.169998168945,1010798,103.169998168945
"2024-08-15",103.650001525879,105.5,102.970001220703,104.809997558594,2818720,104.809997558594
"2024-08-22",104.809997558594,111.919998168945,104.730003356934,105.75,1452547,105.75
"2024-08-29",105.440002441406,106.029998779297,103.019996643066,103.050003051758,2375166,103.050003051758
"2024-09-05",103,104.26000213623,101.410003662109,104.040000915527,1837036,104.040000915527
"2024-09-12",104.769996643066,110.279998779297,104.669700622559,106.940002441406,2865040,106.940002441406
"2024-09-19",106.849998474121,108.220001220703,106.069999694824,107.680000305176,1726816,107.680000305176
"2024-09-26",107.639999389648,108.139999389648,106.180000305176,106.480003356934,3318598,106.480003356934
"2024-10-03",106.48999786377,107.779998779297,106.150001525879,107.559997558594,1562358,107.559997558594
"2024-10-10",107.550003051758,109.059997558594,107.360000610352,108.669998168945,1895713,108.669998168945
"2024-10-17",108.419998168945,108.809997558594,107.192596435547,107.309997558594,1407330,107.309997558594
"2024-10-24",107.459999084473,108.269996643066,105.709999084473,105.910003662109,1632704,105.910003662109
"2024-11-01",105.839996337891,109.870002746582,105.800003051758,109.730003356934,3265435,109.730003356934
"2024-11-08",109.930000305176,120.75,108.830001831055,109.349998474121,1648832,109.349998474121
"2024-11-15",108.23999786377,108.889999389648,106.940002441406,108.769996643066,4089905,108.769996643066
"2024-11-22",109.129997253418,115,108.370002746582,110.169998168945,2569083,110.169998168945
"2024-11-29",110.190002441406,132.929992675781,110.040000915527,111.889999389648,4044261,111.889999389648
"2024-12-06",111.690002441406,120,110.73999786377,111.430000305176,3240581,111.430000305176
"2024-12-13",111.050003051758,118.110000610352,107.540000915527,107.970001220703,3905886,107.970001220703
"2024-12-20",107,109.069999694824,105.959999084473,109.019996643066,1145538,109.019996643066
"2024-12-27",109.309997558594,109.819999694824,107.300003051758,107.940002441406,1696188,107.940002441406
"2025-01-03",107.779998779297,110.01000213623,107.550003051758,108.26000213623,2248859,108.26000213623
"2025-01-10",108.129997253418,112.970001220703,105.669998168945,109.069999694824,16466407,109.069999694824
"2025-01-17",109.059997558594,111.73999786377,108.970001220703,111.73999786377,2308866,111.73999786377
"2025-01-24",112.169998168945,118.440002441406,109.26000213623,111.639999389648,1565222,111.639999389648
"2025-01-31",112.309997558594,122.800003051758,109.059997558594,112.190002441406,2936529,112.190002441406
"2025-02-07",112.25,112.930000305176,110.900001525879,112.860000610352,1616206,112.860000610352
"2025-02-14",113.430000305176,120.089996337891,112.660003662109,112.809997558594,2792381,112.809997558594
"2025-02-21",113.300003051758,118.48999786377,110,110.980003356934,2696083,110.980003356934
"2025-02-28",109.339996337891,116.309997558594,107.400001525879,109.430000305176,4509134,109.430000305176
"2025-03-07",108.51000213623,114,104.889999389648,105.139999389648,3107238,105.139999389648
"2025-03-14",105.199996948242,112.790000915527,105.120002746582,107.589996337891,2011213,107.589996337891
"2025-03-21",107.319999694824,109.319999694824,106.440002441406,107.889999389648,4797524,107.889999389648
"2025-03-28",107.050003051758,107.669998168945,102.919998168945,103.330001831055,3057667,103.330001831055
"2025-04-03",102.029998779297,105.220001220703,91.5,99.3000030517578,5194089,99.3000030517578
"2025-04-10",100.519996643066,110,99,101.48999786377,2421817,101.48999786377
"2025-04-17",101.48999786377,104.779998779297,100.330001831055,104.440002441406,1136154,104.440002441406
"2025-04-24",105.589996337891,109.370002746582,104.430000305176,107.73999786377,1297220,107.73999786377
"2025-05-01",107.720001220703,118.970001220703,107.349998474121,108.680000305176,1883816,108.680000305176
"2025-05-08",108.51000213623,115.199996948242,108.199996948242,112.019996643066,2155643,112.019996643066
"2025-05-15",112.349998474121,113.339996337891,111.129997253418,111.76000213623,2673712,111.76000213623
"2025-05-22",111.769996643066,114.190002441406,109.839996337891,112.839996337891,1133264,112.839996337891
"2025-05-29",112.730003356934,114.660003662109,112.25,114.589996337891,2139908,114.589996337891
"2025-06-05",114.139999389648,121.459999084473,114.029998779297,115.309997558594,1228934,115.309997558594
"2025-06-12",113.980003356934,115.599998474121,112.949996948242,112.949996948242,1273763,112.949996948242
"2025-06-19",113.720001220703,120.73999786377,113.01000213623,116.519996643066,1675664,116.519996643066
"2025-06-26",117.160003662109,124.709999084473,117.089996337891,119.110000610352,1648544,119.110000610352
"2025-07-03",118.669998168945,125.160003662109,117.930000305176,119.050003051758,1086339,119.050003051758
"2025-07-10",118.769996643066,126.190002441406,117.629997253418,118.879997253418,1583079,118.879997253418
"2025-07-17",119.400001525879,126.440002441406,118.879997253418,120.959999084473,1095489,120.959999084473
"2025-07-24",120.769996643066,128.029998779297,119.870002746582,120.080001831055,1160865,120.080001831055
"2025-07-31",118.949996948242,130,117.26000213623,120.150001525879,1357549,120.150001525879
"2025-08-07",120.470001220703,122.819999694824,120.430000305176,122.089996337891,925986,122.089996337891
"2025-08-14",122.900001525879,129.559997558594,120.860000610352,121.470001220703,987431,121.470001220703
"2025-08-21",120.98999786377,147.839996337891,120.949996948242,122.949996948242,886582,122.949996948242
"2025-08-28",123.029998779297,129.25,120.75,122.559997558594,1447267,122.559997558594
"2025-09-04",123.430000305176,131.419998168945,122.360000610352,124.959999084473,946850,124.959999084473
"2025-09-11",124.900001525879,130,124.580001831055,125.900001525879,1616037,125.900001525879
"2025-09-18",125.5,126.769996643066,124.360000610352,124.860000610352,1301904,124.860000610352
"2025-09-25",124.98999786377,127.51000213623,124.76000213623,126.769996643066,1723001,126.769996643066
"2025-10-02",127.580001831055,140,127.122200012207,127.199996948242,1410968,127.199996948242
"2025-10-09",127.25,134.830001831055,124.180000305176,126.910003662109,1929844,126.910003662109
"2025-10-16",125.050003051758,127.800003051758,124.25,127.379997253418,2557484,127.379997253418
"2025-10-23",128.37809753418,130.460006713867,128.37809753418,129.419998168945,916583,129.419998168945
"2025-10-31",129.630004882812,129.740005493164,127.069999694824,127.160003662109,3056769,127.160003662109
"2025-11-07",127.419998168945,137.539993286133,125.800003051758,128.729995727539,1332923,128.729995727539
"2025-11-14",127.580001831055,135.75,124.470001220703,126.01000213623,2158641,126.01000213623
"2025-11-21",123.730003356934,128.910003662109,123.169998168945,128.729995727539,1654581,128.729995727539
"2025-11-28",129.460006713867,137.009994506836,128.490005493164,129.75,2934224,129.75
"2025-12-05",130.160003662109,140,129.279998779297,130.369995117188,1602329,130.369995117188
"2025-12-12",130.990005493164,140,128.229995727539,129.559997558594,3386715,129.559997558594
"2025-12-19",129.139999389648,137.820007324219,129.009994506836,131.419998168945,1168942,131.419998168945
"2025-12-26",131.419998168945,138.990005493164,130.789993286133,131.110000610352,886855,131.110000610352
